Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
WAK98317,GenBank,OM386799,,nonstructural protein 5a,Human coronavirus OC43,HCoV_OC43/Ontario/Canada/S6-9794/2021,109,2021-12-13
WAK98318,GenBank,OM386799,,envelope protein,Human coronavirus OC43,HCoV_OC43/Ontario/Canada/S6-9794/2021,84,2021-12-13
WAK98319,GenBank,OM386799,,membrane protein,Human coronavirus OC43,HCoV_OC43/Ontario/Canada/S6-9794/2021,230,2021-12-13
WAK98320,GenBank,OM386799,,nucleocapsid protein,Human coronavirus OC43,HCoV_OC43/Ontario/Canada/S6-9794/2021,448,2021-12-13
WAK98321,GenBank,OM386799,,N2 protein,Human coronavirus OC43,HCoV_OC43/Ontario/Canada/S6-9794/2021,207,2021-12-13
UZH24791,GenBank,OP712601,,spike protein,Human coronavirus OC43,HCoV-OC43-Riyadh-5-2022,351,2022
UZH24792,GenBank,OP712603,,nucleocapsid protein,Human coronavirus OC43,HCoV-OC43-Riyadh-65-2016,279,2022
UZH24793,GenBank,OP712604,,nucleocapsid protein,Human coronavirus OC43,HCoV-OC43-Riyadh-5-2022,279,2022
UDP24638,GenBank,OK073087,,ORF1ab polyprotein,Human coronavirus OC43,,7095,2014
UDP24639,GenBank,OK073087,,ns2,Human coronavirus OC43,,278,2014
UDP24640,GenBank,OK073087,,hemagglutinin-esterase,Human coronavirus OC43,,423,2014
UDP24641,GenBank,OK073087,,spike surface glycoprotein,Human coronavirus OC43,,1358,2014
UDP24642,GenBank,OK073087,,ns12.9,Human coronavirus OC43,,109,2014
UDP24643,GenBank,OK073087,,envelope protein,Human coronavirus OC43,,84,2014
UDP24644,GenBank,OK073087,,membrane protein,Human coronavirus OC43,,230,2014
UDP24645,GenBank,OK073087,,nucleocapsid protein,Human coronavirus OC43,,448,2014
UDP24646,GenBank,OK073088,,ORF1ab polyprotein,Human coronavirus OC43,,7095,2014
UDP24647,GenBank,OK073088,,ns2,Human coronavirus OC43,,278,2014
UDP24648,GenBank,OK073088,,hemagglutinin-esterase,Human coronavirus OC43,,423,2014
UDP24649,GenBank,OK073088,,spike surface glycoprotein,Human coronavirus OC43,,1358,2014
UDP24650,GenBank,OK073088,,ns12.9,Human coronavirus OC43,,109,2014
UDP24651,GenBank,OK073088,,envelope protein,Human coronavirus OC43,,84,2014
UDP24652,GenBank,OK073088,,membrane protein,Human coronavirus OC43,,230,2014
UDP24653,GenBank,OK073088,,nucleocapsid protein,Human coronavirus OC43,,448,2014
UDP24654,GenBank,OK073089,,ORF1ab polyprotein,Human coronavirus OC43,,7095,2015
UDP24655,GenBank,OK073089,,ns2,Human coronavirus OC43,,278,2015
UDP24656,GenBank,OK073089,,hemagglutinin-esterase,Human coronavirus OC43,,423,2015
UDP24657,GenBank,OK073089,,spike surface glycoprotein,Human coronavirus OC43,,1362,2015
UDP24658,GenBank,OK073089,,ns12.9,Human coronavirus OC43,,109,2015
UDP24659,GenBank,OK073089,,envelope protein,Human coronavirus OC43,,88,2015
UDP24660,GenBank,OK073089,,membrane protein,Human coronavirus OC43,,230,2015
UDP24661,GenBank,OK073089,,nucleocapsid protein,Human coronavirus OC43,,447,2015
UDP24662,GenBank,OK073090,,ORF1ab polyprotein,Human coronavirus OC43,,7095,2017
UDP24663,GenBank,OK073090,,ns2,Human coronavirus OC43,,278,2017
UDP24664,GenBank,OK073090,,hemagglutinin-esterase,Human coronavirus OC43,,427,2017
UDP24665,GenBank,OK073090,,spike surface glycoprotein,Human coronavirus OC43,,1358,2017
UDP24666,GenBank,OK073090,,ns12.9,Human coronavirus OC43,,109,2017
UDP24667,GenBank,OK073090,,envelope protein,Human coronavirus OC43,,84,2017
UDP24668,GenBank,OK073090,,membrane protein,Human coronavirus OC43,,230,2017
UDP24669,GenBank,OK073090,,nucleocapsid protein,Human coronavirus OC43,,448,2017
UDP24670,GenBank,OK073091,,ORF1ab polyprotein,Human coronavirus OC43,,7095,2015
UDP24671,GenBank,OK073091,,ns2,Human coronavirus OC43,,278,2015
UDP24672,GenBank,OK073091,,hemagglutinin-esterase,Human coronavirus OC43,,423,2015
UDP24673,GenBank,OK073091,,spike surface glycoprotein,Human coronavirus OC43,,1362,2015
UDP24674,GenBank,OK073091,,ns12.9,Human coronavirus OC43,,109,2015
UDP24675,GenBank,OK073091,,envelope protein,Human coronavirus OC43,,88,2015
UDP24676,GenBank,OK073091,,membrane protein,Human coronavirus OC43,,230,2015
UDP24677,GenBank,OK073091,,nucleocapsid protein,Human coronavirus OC43,,447,2015
UDP24678,GenBank,OK073092,,ORF1ab polyprotein,Human coronavirus OC43,,7095,2016
UDP24679,GenBank,OK073092,,ns2,Human coronavirus OC43,,278,2016
UDP24680,GenBank,OK073092,,hemagglutinin-esterase,Human coronavirus OC43,,423,2016
UDP24681,GenBank,OK073092,,spike surface glycoprotein,Human coronavirus OC43,,1362,2016
UDP24682,GenBank,OK073092,,ns12.9,Human coronavirus OC43,,109,2016
UDP24683,GenBank,OK073092,,envelope protein,Human coronavirus OC43,,88,2016
UDP24684,GenBank,OK073092,,membrane protein,Human coronavirus OC43,,230,2016
UDP24685,GenBank,OK073092,,nucleocapsid protein,Human coronavirus OC43,,447,2016
BDP39407,GenBank,LC720427,,orf 1ab,Human coronavirus OC43,HCoVOC43_Fukushima_OR7_2020,7095,2020
BDP39408,GenBank,LC720427,,orf 1a,Human coronavirus OC43,HCoVOC43_Fukushima_OR7_2020,4383,2020
BDP39409,GenBank,LC720427,,non-structural protein 2a,Human coronavirus OC43,HCoVOC43_Fukushima_OR7_2020,278,2020
BDP39410,GenBank,LC720427,,hemagglutinin-esterase protein,Human coronavirus OC43,HCoVOC43_Fukushima_OR7_2020,427,2020
BDP39411,GenBank,LC720427,,spike protein,Human coronavirus OC43,HCoVOC43_Fukushima_OR7_2020,1358,2020
BDP39412,GenBank,LC720427,,non-structural protein 5a,Human coronavirus OC43,HCoVOC43_Fukushima_OR7_2020,109,2020
BDP39413,GenBank,LC720427,,envelope protein,Human coronavirus OC43,HCoVOC43_Fukushima_OR7_2020,84,2020
BDP39414,GenBank,LC720427,,membrane protein,Human coronavirus OC43,HCoVOC43_Fukushima_OR7_2020,230,2020
BDP39415,GenBank,LC720427,,nucleocapsid protein,Human coronavirus OC43,HCoVOC43_Fukushima_OR7_2020,448,2020
BDP39423,GenBank,LC720429,,orf 1ab,Human coronavirus OC43,HCoVOC43_Fukushima_O989_2019,7095,2019
BDP39424,GenBank,LC720429,,orf 1a,Human coronavirus OC43,HCoVOC43_Fukushima_O989_2019,4383,2019
BDP39425,GenBank,LC720429,,non-structural protein 2a,Human coronavirus OC43,HCoVOC43_Fukushima_O989_2019,278,2019
BDP39426,GenBank,LC720429,,hemagglutinin-esterase protein,Human coronavirus OC43,HCoVOC43_Fukushima_O989_2019,423,2019
BDP39427,GenBank,LC720429,,spike protein,Human coronavirus OC43,HCoVOC43_Fukushima_O989_2019,1355,2019
BDP39428,GenBank,LC720429,,non-structural protein 5a,Human coronavirus OC43,HCoVOC43_Fukushima_O989_2019,109,2019
BDP39429,GenBank,LC720429,,envelope protein,Human coronavirus OC43,HCoVOC43_Fukushima_O989_2019,84,2019
BDP39430,GenBank,LC720429,,membrane protein,Human coronavirus OC43,HCoVOC43_Fukushima_O989_2019,230,2019
BDP39431,GenBank,LC720429,,nucleocapsid protein,Human coronavirus OC43,HCoVOC43_Fukushima_O989_2019,448,2019
UTM04191,GenBank,ON376724,,replicase polyprotein,Human coronavirus OC43,,7095,2021-03
UTM04192,GenBank,ON376724,,NS2a protein,Human coronavirus OC43,,278,2021-03
UTM04193,GenBank,ON376724,,HE protein,Human coronavirus OC43,,424,2021-03
UTM04194,GenBank,ON376724,,S protein,Human coronavirus OC43,,1365,2021-03
UTM04195,GenBank,ON376724,,NS2 protein,Human coronavirus OC43,,109,2021-03
UTM04196,GenBank,ON376724,,NS3 protein,Human coronavirus OC43,,84,2021-03
UTM04197,GenBank,ON376724,,M protein,Human coronavirus OC43,,230,2021-03
UTM04198,GenBank,ON376724,,N protein,Human coronavirus OC43,,448,2021-03
UTM04199,GenBank,ON376725,,replicase polyprotein,Human coronavirus OC43,,7095,2021-03
UTM04200,GenBank,ON376725,,NS2a protein,Human coronavirus OC43,,278,2021-03
UTM04201,GenBank,ON376725,,HE protein,Human coronavirus OC43,,424,2021-03
UTM04202,GenBank,ON376725,,S protein,Human coronavirus OC43,,1365,2021-03
UTM04203,GenBank,ON376725,,NS2 protein,Human coronavirus OC43,,109,2021-03
UTM04204,GenBank,ON376725,,NS3 protein,Human coronavirus OC43,,84,2021-03
UTM04205,GenBank,ON376725,,M protein,Human coronavirus OC43,,230,2021-03
UTM04206,GenBank,ON376725,,N protein,Human coronavirus OC43,,448,2021-03
USR47274,GenBank,MW559057,,ORF1a polyprotein,Human coronavirus OC43,Guangzhou 201301,4383,2013-03-27
USR47275,GenBank,MW559057,,replicase polyprotein 1ab,Human coronavirus OC43,Guangzhou 201301,7095,2013-03-27
USR47276,GenBank,MW559057,,non-structural protein 2a,Human coronavirus OC43,Guangzhou 201301,278,2013-03-27
USR47277,GenBank,MW559057,,hemagglutinin-esterase protein,Human coronavirus OC43,Guangzhou 201301,423,2013-03-27
USR47278,GenBank,MW559057,,spike protein,Human coronavirus OC43,Guangzhou 201301,1358,2013-03-27
USR47279,GenBank,MW559057,,NS5a protein,Human coronavirus OC43,Guangzhou 201301,109,2013-03-27
USR47280,GenBank,MW559057,,envelope small membrane protein,Human coronavirus OC43,Guangzhou 201301,84,2013-03-27
USR47281,GenBank,MW559057,,membrane protein,Human coronavirus OC43,Guangzhou 201301,230,2013-03-27
USR47282,GenBank,MW559057,,nucleocapsid protein,Human coronavirus OC43,Guangzhou 201301,448,2013-03-27
USR47283,GenBank,MW559057,,protein I,Human coronavirus OC43,Guangzhou 201301,207,2013-03-27
URC18212,GenBank,MT832130,,RNA-dependent RNA polymerase,Human coronavirus OC43,PMH01150,96,2018
URC18213,GenBank,MT832131,,RNA-dependent RNA polymerase,Human coronavirus OC43,PMH01153,96,2018
URC18215,GenBank,MT832133,,RNA-dependent RNA polymerase,Human coronavirus OC43,PMH01187,96,2018
URC18216,GenBank,MT832134,,RNA-dependent RNA polymerase,Human coronavirus OC43,PMH01197,96,2018
URC18239,GenBank,MT063811,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_JOAB0397,96,2017-08-04
URC18240,GenBank,MT063812,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_JOAH0246,96,2017-12-30
URC18361,GenBank,MT063933,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_JOAH0248,96,2017-12-30
URC18362,GenBank,MT063934,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_JOAH0566,96,2018-03-28
URC18363,GenBank,MT063935,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_JOAH0580,96,2018-03-28
URC18364,GenBank,MT063936,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_JOAH0632,96,2018-04-01
URC18444,GenBank,MT064016,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_CMAH81045,96,2018-01-08
URC18474,GenBank,MT064046,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_TZBH0040,96,2017-07-03
URC18482,GenBank,MT064054,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_SNAH0001,96,2017-05-31
URC18483,GenBank,MT064055,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_SNAH0001,96,2017-05-31
URC18484,GenBank,MT064056,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_SNAH0123,96,2017-11-21
URC18500,GenBank,MT064072,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_TZAH1081,96,2018-08-18
URC18503,GenBank,MT064075,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_GHBH882698,96,2017-12-18
URC18640,GenBank,MT064220,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_GHBH233661,96,2017-12-15
URC18642,GenBank,MT064222,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_ETAH0107,96,2018-08-08
URC18643,GenBank,MT064223,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_ETAH0145,96,2018-10-04
URC18780,GenBank,MT064700,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_BDAH0021,96,2017-10-23
URC18827,GenBank,MT064747,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_BDAH0516,96,2018-04-02
URC18834,GenBank,MT064754,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_BDAH0547,96,2018-04-05
URC18883,GenBank,MT064803,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_IDAH0342,96,2018-10-29
URC18888,GenBank,MT064808,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_BDAH1188,96,2019-01-15
URC18912,GenBank,MT064832,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_THAH18145,96,2018-02-04
URC19849,GenBank,MT082119,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_TZBH0072,130,2017-08-05
URC19850,GenBank,MT082120,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_TZBH0040,130,2017-07-03
URC19877,GenBank,MT082162,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_SNAH0001,95,2017-05-31
URC19878,GenBank,MT082163,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_SNAH0001,128,2017-05-31
URC19879,GenBank,MT082164,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_SNAH0123,128,2017-11-21
URC19887,GenBank,MT082172,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_TZAH1081,128,2018-08-18
URC19891,GenBank,MT082176,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_GHBH942379,128,2018-06-18
URC19892,GenBank,MT082177,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_GHBH882698,130,2017-12-18
URC19920,GenBank,MT082205,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_GHBH776278,130,2018-11-06
URC19922,GenBank,MT082207,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_GHBH233661,130,2017-12-15
URC20010,GenBank,MT082295,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_ETAH0107,128,2018-08-08
URC20011,GenBank,MT082296,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_ETAH0145,128,2018-10-04
URC20715,GenBank,MT083370,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_BDAH0395,130,2018-03-13
URC20716,GenBank,MT083371,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_BDAH0397,130,2018-03-13
URC20719,GenBank,MT083374,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_BDAH0516,130,2018-04-02
URC20721,GenBank,MT083376,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_BDAH0547,130,2018-04-05
URC20777,GenBank,MT083433,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_BDAH1177,130,2019-01-26
URC20778,GenBank,MT083434,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_BDAH1188,112,2019-01-15
URC20897,GenBank,MT083553,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_THAH18145,128,2018-02-04
URC20898,GenBank,MT083554,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_THAH18145,128,2018-02-04
URC21809,GenBank,MT387158,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_CDBH0006,96,2017
URC21810,GenBank,MT387159,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_CDBH0019,96,2017
URC21811,GenBank,MT387160,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_CDBH0040,96,2017
URC21831,GenBank,MW007345,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_CDBH0006,130,2017
URC21832,GenBank,MW007346,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_CDBH0009,130,2017
URC21833,GenBank,MW007347,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_CDBH0019,130,2017
URC21834,GenBank,MW007348,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_CDBH0040,130,2017
URC21835,GenBank,MW007349,,RNA-dependent RNA polymerase,Human coronavirus OC43,PREDICT_CDBH0161,130,2017
UQT19595,GenBank,MW411432,,nonstructural protein 2a,Human coronavirus OC43,Shenzhen/Nanshan/20200604/LKH,278,2020-06-04
UQT19596,GenBank,MW411432,,hemagglutinin-esterase,Human coronavirus OC43,Shenzhen/Nanshan/20200604/LKH,427,2020-06-04
UQT19597,GenBank,MW411432,,spike protein,Human coronavirus OC43,Shenzhen/Nanshan/20200604/LKH,1358,2020-06-04
UQT19598,GenBank,MW411432,,nonstructural protein 5a,Human coronavirus OC43,Shenzhen/Nanshan/20200604/LKH,109,2020-06-04
UQT19599,GenBank,MW411432,,envelope protein,Human coronavirus OC43,Shenzhen/Nanshan/20200604/LKH,84,2020-06-04
UQT19600,GenBank,MW411432,,membrane protein,Human coronavirus OC43,Shenzhen/Nanshan/20200604/LKH,230,2020-06-04
UQT19601,GenBank,MW411432,,nucleocapsid protein,Human coronavirus OC43,Shenzhen/Nanshan/20200604/LKH,448,2020-06-04
UQT19602,GenBank,MW411432,,N2 protein,Human coronavirus OC43,Shenzhen/Nanshan/20200604/LKH,115,2020-06-04
UQT19603,GenBank,MW411433,,nonstructural protein 2a,Human coronavirus OC43,Shenzhen/Nanshan/20200604/HJD,278,2020-06-04
UQT19604,GenBank,MW411433,,hemagglutinin-esterase,Human coronavirus OC43,Shenzhen/Nanshan/20200604/HJD,427,2020-06-04
UQT19605,GenBank,MW411433,,spike protein,Human coronavirus OC43,Shenzhen/Nanshan/20200604/HJD,1358,2020-06-04
UQT19606,GenBank,MW411433,,nonstructural protein 5a,Human coronavirus OC43,Shenzhen/Nanshan/20200604/HJD,109,2020-06-04
UQT19607,GenBank,MW411433,,envelope protein,Human coronavirus OC43,Shenzhen/Nanshan/20200604/HJD,84,2020-06-04
UQT19608,GenBank,MW411433,,membrane protein,Human coronavirus OC43,Shenzhen/Nanshan/20200604/HJD,230,2020-06-04
UQT19609,GenBank,MW411433,,nucleocapsid protein,Human coronavirus OC43,Shenzhen/Nanshan/20200604/HJD,448,2020-06-04
UQT19610,GenBank,MW411433,,N2 protein,Human coronavirus OC43,Shenzhen/Nanshan/20200604/HJD,115,2020-06-04
UPG58703,GenBank,OK662397,,ORF1ab polyprotein,Human coronavirus OC43,TKU-2021a,7095,2021
UPG58704,GenBank,OK662397,,spike surface glycoprotein,Human coronavirus OC43,TKU-2021a,1353,2021
UPG58705,GenBank,OK662397,,non-structural protein 2,Human coronavirus OC43,TKU-2021a,278,2021
UPG58706,GenBank,OK662397,,hemagglutinin-esterase,Human coronavirus OC43,TKU-2021a,424,2021
UPG58707,GenBank,OK662397,,non-structural protein,Human coronavirus OC43,TKU-2021a,109,2021
UPG58708,GenBank,OK662397,,envelope protein,Human coronavirus OC43,TKU-2021a,84,2021
UPG58709,GenBank,OK662397,,membrane protein,Human coronavirus OC43,TKU-2021a,230,2021
UPG58710,GenBank,OK662397,,nucleocapsid protein,Human coronavirus OC43,TKU-2021a,448,2021
UPG19288,GenBank,OK245433,,spike surface glycoprotein,Human coronavirus OC43,,1359,2004
UPG19289,GenBank,OK245434,,spike surface glycoprotein,Human coronavirus OC43,,1358,2019
UOP57187,GenBank,OK391231,,ORF1ab polyprotein,Human coronavirus OC43,,107,2019-07-11
UOP57188,GenBank,OK391232,,ORF1ab polyprotein,Human coronavirus OC43,,89,2019-07-11
UOP57189,GenBank,OK391233,,ORF1ab polyprotein,Human coronavirus OC43,,103,2019-07-11
UOP57190,GenBank,OK391234,,ORF1ab polyprotein,Human coronavirus OC43,,109,2019-07-11
UOP57191,GenBank,OK391235,,spike protein,Human coronavirus OC43,,79,2019-07-11
UOP57192,GenBank,OK391236,,hemagglutinin-esterase protein,Human coronavirus OC43,,41,2019-07-11
UOP57193,GenBank,OK391237,,hemagglutinin-esterase protein,Human coronavirus OC43,,43,2019-07-11
UOP57194,GenBank,OK391221,,NS2a protein,Human coronavirus OC43,,278,2018-12-15
UOP57195,GenBank,OK391221,,hemagglutinin-esterase protein,Human coronavirus OC43,,423,2018-12-15
UOP57196,GenBank,OK391221,,NS5a protein,Human coronavirus OC43,,109,2018-12-15
UOP57197,GenBank,OK391221,,E protein,Human coronavirus OC43,,88,2018-12-15
UOP57198,GenBank,OK391221,,membrane protein,Human coronavirus OC43,,230,2018-12-15
UOP57199,GenBank,OK391221,,N2 protein,Human coronavirus OC43,,207,2018-12-15
UOP57200,GenBank,OK391225,,ORF1ab polyprotein,Human coronavirus OC43,,7095,2019-02-24
UOP57201,GenBank,OK391225,,ORF1a protein,Human coronavirus OC43,,4383,2019-02-24
UOP57202,GenBank,OK391225,,NS2a protein,Human coronavirus OC43,,278,2019-02-24
UOP57203,GenBank,OK391225,,hemagglutinin-esterase protein,Human coronavirus OC43,,423,2019-02-24
UOP57204,GenBank,OK391225,,spike protein,Human coronavirus OC43,,1356,2019-02-24
UOP57205,GenBank,OK391225,,NS5a protein,Human coronavirus OC43,,109,2019-02-24
UOP57206,GenBank,OK391225,,E protein,Human coronavirus OC43,,88,2019-02-24
UOP57207,GenBank,OK391225,,membrane protein,Human coronavirus OC43,,230,2019-02-24
UOP57208,GenBank,OK391225,,nucleocapsid protein,Human coronavirus OC43,,447,2019-02-24
UOP57209,GenBank,OK391225,,N2 protein,Human coronavirus OC43,,207,2019-02-24
UOP57210,GenBank,OK391226,,ORF1ab polyprotein,Human coronavirus OC43,,7095,2019-05-04
UOP57211,GenBank,OK391226,,ORF1a protein,Human coronavirus OC43,,4383,2019-05-04
UOP57212,GenBank,OK391226,,NS2a protein,Human coronavirus OC43,,278,2019-05-04
UOP57213,GenBank,OK391226,,hemagglutinin-esterase protein,Human coronavirus OC43,,423,2019-05-04
UOP57214,GenBank,OK391226,,spike protein,Human coronavirus OC43,,1356,2019-05-04
UOP57215,GenBank,OK391226,,NS5a protein,Human coronavirus OC43,,109,2019-05-04
UOP57216,GenBank,OK391226,,E protein,Human coronavirus OC43,,88,2019-05-04
UOP57217,GenBank,OK391226,,membrane protein,Human coronavirus OC43,,230,2019-05-04
UOP57218,GenBank,OK391226,,nucleocapsid protein,Human coronavirus OC43,,447,2019-05-04
UOP57219,GenBank,OK391226,,N2 protein,Human coronavirus OC43,,207,2019-05-04
UOP57220,GenBank,OK391227,,ORF1ab polyprotein,Human coronavirus OC43,,7095,2019-07-14
UOP57221,GenBank,OK391227,,ORF1a protein,Human coronavirus OC43,,4383,2019-07-14
UOP57222,GenBank,OK391227,,NS2a protein,Human coronavirus OC43,,278,2019-07-14
UOP57223,GenBank,OK391227,,hemagglutinin-esterase protein,Human coronavirus OC43,,423,2019-07-14
UOP57224,GenBank,OK391227,,spike protein,Human coronavirus OC43,,1347,2019-07-14
UOP57225,GenBank,OK391227,,NS5a protein,Human coronavirus OC43,,109,2019-07-14
UOP57226,GenBank,OK391227,,E protein,Human coronavirus OC43,,88,2019-07-14
UOP57227,GenBank,OK391227,,membrane protein,Human coronavirus OC43,,230,2019-07-14
UOP57228,GenBank,OK391227,,nucleocapsid protein,Human coronavirus OC43,,448,2019-07-14
UOP57229,GenBank,OK391227,,N2 protein,Human coronavirus OC43,,207,2019-07-14
UOP57230,GenBank,OK391238,,ORF1ab polyprotein,Human coronavirus OC43,,7095,2019-07-08
UOP57231,GenBank,OK391238,,ORF1a protein,Human coronavirus OC43,,4383,2019-07-08
UOP57232,GenBank,OK391238,,NS2a protein,Human coronavirus OC43,,278,2019-07-08
UOP57233,GenBank,OK391238,,hemagglutinin-esterase protein,Human coronavirus OC43,,423,2019-07-08
UOP57234,GenBank,OK391238,,spike protein,Human coronavirus OC43,,1353,2019-07-08
UOP57235,GenBank,OK391238,,NS5a protein,Human coronavirus OC43,,109,2019-07-08
UOP57236,GenBank,OK391238,,E protein,Human coronavirus OC43,,88,2019-07-08
UOP57237,GenBank,OK391238,,membrane protein,Human coronavirus OC43,,230,2019-07-08
UOP57238,GenBank,OK391238,,nucleocapsid protein,Human coronavirus OC43,,448,2019-07-08
UOP57239,GenBank,OK391238,,N2 protein,Human coronavirus OC43,,207,2019-07-08
UOP57240,GenBank,OK391229,,hemagglutinin-esterase protein,Human coronavirus OC43,,423,2019-07-30
UOP57241,GenBank,OK391229,,NS5a protein,Human coronavirus OC43,,109,2019-07-30
UOP57242,GenBank,OK391229,,nucleocapsid protein,Human coronavirus OC43,,447,2019-07-30
UOP57243,GenBank,OK391229,,N2 protein,Human coronavirus OC43,,207,2019-07-30
UOQ22676,GenBank,MH828490,,replicase polyprotein 1ab,Human coronavirus OC43,,7095,2015-04-17
BCF74532,GenBank,LC543632,,spike glycoprotein,Human coronavirus OC43,,225,2013-01-07
BCF74533,GenBank,LC543633,,spike glycoprotein,Human coronavirus OC43,,225,2013-01-21
BCF74534,GenBank,LC543634,,spike glycoprotein,Human coronavirus OC43,,225,2013-01-25
BCF74535,GenBank,LC543635,,spike glycoprotein,Human coronavirus OC43,,225,2013-01-29
BCF74536,GenBank,LC543636,,spike glycoprotein,Human coronavirus OC43,,226,2013-05-20
BCF74537,GenBank,LC543637,,replicase polyprotein 1ab,Human coronavirus OC43,,853,2013-01-07
BCF74538,GenBank,LC543638,,replicase polyprotein 1ab,Human coronavirus OC43,,869,2013-01-21
BCF74539,GenBank,LC543639,,replicase polyprotein 1ab,Human coronavirus OC43,,869,2013-01-25
BCF74540,GenBank,LC543640,,replicase polyprotein 1ab,Human coronavirus OC43,,853,2013-01-29
BCF74541,GenBank,LC543641,,replicase polyprotein 1ab,Human coronavirus OC43,,857,2013-05-20
UMB52271,GenBank,MW052042,,replicase polyprotein 1ab,Human coronavirus OC43,HCoV_OC43/Seattle/USA/SC0536/2019,7095,2019
UMB52272,GenBank,MW052042,,non-structural protein,Human coronavirus OC43,HCoV_OC43/Seattle/USA/SC0536/2019,278,2019
UMB52273,GenBank,MW052042,,hemagglutinin-esterase,Human coronavirus OC43,HCoV_OC43/Seattle/USA/SC0536/2019,423,2019
UMB52274,GenBank,MW052042,,spike surface glycoprotein,Human coronavirus OC43,HCoV_OC43/Seattle/USA/SC0536/2019,1362,2019
UMB52275,GenBank,MW052042,,non-structural protein,Human coronavirus OC43,HCoV_OC43/Seattle/USA/SC0536/2019,109,2019
UMB52276,GenBank,MW052042,,nucleocapsid protein,Human coronavirus OC43,HCoV_OC43/Seattle/USA/SC0536/2019,447,2019
BDG58138,GenBank,LC687398,,orf1ab polyprotein,Human coronavirus OC43,Fukushima_H763_2019,7095,2019
BDG58139,GenBank,LC687398,,orf1a protein,Human coronavirus OC43,Fukushima_H763_2019,4383,2019
BDG58140,GenBank,LC687398,,ns2a protein,Human coronavirus OC43,Fukushima_H763_2019,278,2019
BDG58141,GenBank,LC687398,,hemagglutinin-esterase protein,Human coronavirus OC43,Fukushima_H763_2019,420,2019
BDG58142,GenBank,LC687398,,spike protein,Human coronavirus OC43,Fukushima_H763_2019,1355,2019
BDG58143,GenBank,LC687398,,ns5a protein,Human coronavirus OC43,Fukushima_H763_2019,109,2019
BDG58144,GenBank,LC687398,,envelope protein,Human coronavirus OC43,Fukushima_H763_2019,84,2019
BDG58145,GenBank,LC687398,,membrane protein,Human coronavirus OC43,Fukushima_H763_2019,230,2019
