Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
QSV51923,GenBank,MT505388,,3c protein,Infectious bronchitis virus,,93,2016-03-15
QSV51924,GenBank,MT505388,,membrane protein,Infectious bronchitis virus,,222,2016-03-15
QSV51925,GenBank,MT505388,,5a protein,Infectious bronchitis virus,,65,2016-03-15
QSV51926,GenBank,MT505388,,5b polyprotein,Infectious bronchitis virus,,82,2016-03-15
QSV51927,GenBank,MT505388,,nucleocapsid protein,Infectious bronchitis virus,,409,2016-03-15
QSQ85921,GenBank,MT563407,,1a polyprotein,Infectious bronchitis virus,,3953,2019-04-12
QSQ85922,GenBank,MT563407,,1b polyprotein,Infectious bronchitis virus,,2652,2019-04-12
QSQ85923,GenBank,MT563407,,spike protein,Infectious bronchitis virus,,1165,2019-04-12
QSQ85924,GenBank,MT563407,,3a protein,Infectious bronchitis virus,,57,2019-04-12
QSQ85925,GenBank,MT563407,,3b protein,Infectious bronchitis virus,,62,2019-04-12
QSQ85926,GenBank,MT563407,,E protein,Infectious bronchitis virus,,108,2019-04-12
QSQ85927,GenBank,MT563407,,5a protein,Infectious bronchitis virus,,65,2019-04-12
QSQ85928,GenBank,MT563407,,5b protein,Infectious bronchitis virus,,82,2019-04-12
QSQ85929,GenBank,MT563407,,N protein,Infectious bronchitis virus,,409,2019-04-12
QSQ85930,GenBank,MT563407,,M protein,Infectious bronchitis virus,,225,2019-04-12
QQX36513,GenBank,MT976139,,S1 glycoprotein,Infectious bronchitis virus,,537,
QRZ20448,GenBank,MT978190,,S1 protein,Infectious bronchitis virus,,543,2017-09
QRZ20449,GenBank,MT978191,,S1 protein,Infectious bronchitis virus,,544,2019-12
QRZ20450,GenBank,MT978192,,S1 protein,Infectious bronchitis virus,,539,2018-04
QRV62182,GenBank,MT157383,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,540,2018
QRV62183,GenBank,MT157384,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,540,2018
QRV62184,GenBank,MT157385,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,540,2018
QRV62185,GenBank,MT157386,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,540,2018
QRV62186,GenBank,MT157387,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,540,2018
QRV62187,GenBank,MT157388,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,540,2018
QRV62188,GenBank,MT157389,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,536,2018
QRV62189,GenBank,MT157390,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,536,2018
QRV62190,GenBank,MT157391,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,540,2018
QRV62191,GenBank,MT157392,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,540,2018
QRV62192,GenBank,MT157393,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,537,2018
QRV62193,GenBank,MT157394,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,540,2018
QRV62194,GenBank,MT157395,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,540,2018
QRG28804,GenBank,MT176421,,polyprotein 1ab,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-TR,6631,2018-07-25
QRG28805,GenBank,MT176421,,polyprotein 1a,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-TR,3953,2018-07-25
QRG28806,GenBank,MT176421,,spike glycoprotein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-TR,1166,2018-07-25
QRG28807,GenBank,MT176421,,nucleocapsid protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-TR,409,2018-07-25
QRG28808,GenBank,MT176421,,membrane protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-TR,225,2018-07-25
QRG28809,GenBank,MT176421,,envelope protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-TR,109,2018-07-25
QRG28810,GenBank,MT176421,,4b protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-TR,94,2018-07-25
QRG28811,GenBank,MT176421,,5b protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-TR,82,2018-07-25
QRG28812,GenBank,MT176421,,6b protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-TR,74,2018-07-25
QRG28813,GenBank,MT176421,,5a protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-TR,65,2018-07-25
QRG28814,GenBank,MT176421,,3b protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-TR,64,2018-07-25
QRG28815,GenBank,MT176421,,3a protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-TR,57,2018-07-25
QRG28816,GenBank,MT176421,,4c protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-TR,56,2018-07-25
QRG28817,GenBank,MT176422,,polyprotein 1ab,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-KD,6631,2018-07-26
QRG28818,GenBank,MT176422,,polyprotein 1a,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-KD,3953,2018-07-26
QRG28819,GenBank,MT176422,,spike glycoprotein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-KD,1166,2018-07-26
QRG28820,GenBank,MT176422,,nucleocapsid protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-KD,409,2018-07-26
QRG28821,GenBank,MT176422,,membrane protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-KD,225,2018-07-26
QRG28822,GenBank,MT176422,,envelope protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-KD,109,2018-07-26
QRG28823,GenBank,MT176422,,4b protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-KD,94,2018-07-26
QRG28824,GenBank,MT176422,,5b protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-KD,82,2018-07-26
QRG28825,GenBank,MT176422,,6b protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-KD,74,2018-07-26
QRG28826,GenBank,MT176422,,5a protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-KD,65,2018-07-26
QRG28827,GenBank,MT176422,,3b protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-KD,64,2018-07-26
QRG28828,GenBank,MT176422,,3a protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-KD,57,2018-07-26
QRG28829,GenBank,MT176422,,4c protein,Infectious bronchitis virus,IBV/Ck/USA/PA/P1810234-KD,56,2018-07-26
QRG28989,GenBank,MT162554,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG28990,GenBank,MT162555,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG28991,GenBank,MT162556,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG28992,GenBank,MT162557,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG28993,GenBank,MT162558,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG28994,GenBank,MT162559,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG28995,GenBank,MT162560,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG28996,GenBank,MT162561,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG28997,GenBank,MT162562,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG28998,GenBank,MT162563,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,539,2018
QRG28999,GenBank,MT162564,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG29000,GenBank,MT162565,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG29001,GenBank,MT162566,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG29002,GenBank,MT162567,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,539,2018
QRG29003,GenBank,MT162568,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG29004,GenBank,MT162569,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG29005,GenBank,MT162570,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG29006,GenBank,MT162571,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG29007,GenBank,MT162572,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG29008,GenBank,MT162573,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG29009,GenBank,MT162574,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG29010,GenBank,MT162575,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2018
QRG29011,GenBank,MT162576,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29012,GenBank,MT162577,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29013,GenBank,MT162578,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29014,GenBank,MT162579,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29015,GenBank,MT162580,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29016,GenBank,MT162581,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,537,2019
QRG29017,GenBank,MT162582,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29018,GenBank,MT162583,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29019,GenBank,MT162584,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29020,GenBank,MT162585,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,543,2019
QRG29021,GenBank,MT162586,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29022,GenBank,MT162587,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29023,GenBank,MT162588,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29024,GenBank,MT162589,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29025,GenBank,MT162590,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29026,GenBank,MT162591,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29027,GenBank,MT162592,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29028,GenBank,MT162593,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29029,GenBank,MT162594,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29030,GenBank,MT162595,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29031,GenBank,MT162596,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29032,GenBank,MT162597,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29033,GenBank,MT162598,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29034,GenBank,MT162599,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29035,GenBank,MT162600,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29036,GenBank,MT162601,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29037,GenBank,MT162602,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29038,GenBank,MT162603,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29039,GenBank,MT162604,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29040,GenBank,MT162605,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29041,GenBank,MT162606,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,540,2019
QRG29042,GenBank,MT162607,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG29043,GenBank,MT162608,,spike glycoprotein S1 subunit,Infectious bronchitis virus,,541,2019
QRG26538,GenBank,MW556742,,envelope small membrane protein,Infectious bronchitis virus,CA/3099/12,110,2012-11
QRG26539,GenBank,MW556742,,polyprotein 1a,Infectious bronchitis virus,CA/3099/12,3951,2012-11
QRG26540,GenBank,MW556742,,non-structural protein 3a,Infectious bronchitis virus,CA/3099/12,57,2012-11
QRG26541,GenBank,MW556742,,non-structural protein 3b,Infectious bronchitis virus,CA/3099/12,64,2012-11
QRG26542,GenBank,MW556742,,membrane protein,Infectious bronchitis virus,CA/3099/12,226,2012-11
QRG26543,GenBank,MW556742,,5a protein,Infectious bronchitis virus,CA/3099/12,65,2012-11
QRG26544,GenBank,MW556742,,non-structural protein 5b,Infectious bronchitis virus,CA/3099/12,82,2012-11
QRG26545,GenBank,MW556742,,nucleoprotein,Infectious bronchitis virus,CA/3099/12,409,2012-11
QRG26546,GenBank,MW556742,,polyprotein 1ab,Infectious bronchitis virus,CA/3099/12,6629,2012-11
QRG26547,GenBank,MW556742,,spike glycoprotein,Infectious bronchitis virus,CA/3099/12,1169,2012-11
QQX36514,GenBank,MT990975,,S1 glycoprotein,Infectious bronchitis virus,,534,2016
QQH14734,GenBank,MT591566,,ORF1ab polyprotein,Infectious bronchitis virus,,6620,2016-02
QQH14735,GenBank,MT591566,,ORF1a polyprotein,Infectious bronchitis virus,,3942,2016-02
QQH14736,GenBank,MT591566,,spike protein,Infectious bronchitis virus,,1161,2016-02
QQH14737,GenBank,MT591566,,3a protein,Infectious bronchitis virus,,57,2016-02
QQH14738,GenBank,MT591566,,3b protein,Infectious bronchitis virus,,64,2016-02
QQH14739,GenBank,MT591566,,3c protein,Infectious bronchitis virus,,93,2016-02
QQH14740,GenBank,MT591566,,membrane protein,Infectious bronchitis virus,,226,2016-02
QQH14741,GenBank,MT591566,,5a protein,Infectious bronchitis virus,,65,2016-02
QQH14742,GenBank,MT591566,,5b protein,Infectious bronchitis virus,,82,2016-02
QQH14743,GenBank,MT591566,,nucleocapsid protein,Infectious bronchitis virus,,409,2016-02
QQD79811,GenBank,MT460496,,1a polyprotein,Infectious bronchitis virus,CK/CH/LAH/1806,3953,
QQD79812,GenBank,MT460496,,1b polyprotein,Infectious bronchitis virus,CK/CH/LAH/1806,2652,
QQD79813,GenBank,MT460496,,spike glycoprotein,Infectious bronchitis virus,CK/CH/LAH/1806,1165,
QQD79814,GenBank,MT460496,,3a protein,Infectious bronchitis virus,CK/CH/LAH/1806,57,
QQD79815,GenBank,MT460496,,3b protein,Infectious bronchitis virus,CK/CH/LAH/1806,62,
QQD79816,GenBank,MT460496,,envelope protein,Infectious bronchitis virus,CK/CH/LAH/1806,108,
QQD79817,GenBank,MT460496,,membrane glycoprotein,Infectious bronchitis virus,CK/CH/LAH/1806,225,
QQD79818,GenBank,MT460496,,ORFX,Infectious bronchitis virus,CK/CH/LAH/1806,106,
QQD79819,GenBank,MT460496,,5a protein,Infectious bronchitis virus,CK/CH/LAH/1806,65,
QQD79820,GenBank,MT460496,,5b protein,Infectious bronchitis virus,CK/CH/LAH/1806,82,
QQD79821,GenBank,MT460496,,nucleocapsid protein,Infectious bronchitis virus,CK/CH/LAH/1806,409,
QPZ88889,GenBank,MN744945,,spike protein,Infectious bronchitis virus,IND/NK/V1/19,130,2019
QPZ88890,GenBank,MN744946,,spike protein,Infectious bronchitis virus,IND/NK/RF3/19,129,2019
QPZ88891,GenBank,MN744947,,spike protein,Infectious bronchitis virus,IND/NK/MF2/19,130,2019
QPZ88892,GenBank,MN744948,,spike protein,Infectious bronchitis virus,IND/NK/MF1/19,112,2019
QPZ44412,GenBank,MT085342,,NP,Infectious bronchitis virus,IBV-EGY/CH/CV10-2019,360,2019
QPZ44413,GenBank,MT085343,,NP,Infectious bronchitis virus,IBV-EGY/CH/CV17-2019,360,2019
QPZ44414,GenBank,MT085344,,NP,Infectious bronchitis virus,IBV-EGY/CH/CV31-2019,360,2019
QPZ44415,GenBank,MT085345,,NP,Infectious bronchitis virus,IBV-EGY/CH/F580-2019,360,2019
QPZ44416,GenBank,MT085346,,NP,Infectious bronchitis virus,IBV-EGY/CH/CV48-2019,360,2019
QPZ44417,GenBank,MT085347,,NP,Infectious bronchitis virus,IBV-EGY/CH/CV125-2019,360,2019
QPZ44418,GenBank,MT085348,,NP,Infectious bronchitis virus,IBV-EGY/CH/F564-2019,360,2019
QPZ44419,GenBank,MT085349,,NP,Infectious bronchitis virus,IBV-EGY/CH/CV32-2019,360,2019
QPZ44420,GenBank,MT085350,,NP,Infectious bronchitis virus,IBV-EGY/CH/F742-2019,360,2019
QPZ44421,GenBank,MT085351,,NP,Infectious bronchitis virus,IBV-EGY/CH/F859-2019,360,2019
QPZ44422,GenBank,MT085352,,M,Infectious bronchitis virus,IBV-EGY/CH/CV32-2019,218,2019
QPZ44423,GenBank,MT085353,,M,Infectious bronchitis virus,IBV-EGY/CH/CV31-2019,218,2019
QPZ44424,GenBank,MT085354,,M,Infectious bronchitis virus,IBV-EGY/CH/CV125-2019,218,2019
QPZ44425,GenBank,MT085355,,M,Infectious bronchitis virus,IBV-EGY/CH/F859-2019,218,2019
QPZ44426,GenBank,MT085356,,M,Infectious bronchitis virus,IBV-EGY/CH/CV48-2019,218,2019
QPZ44427,GenBank,MT085357,,M,Infectious bronchitis virus,IBV-EGY/CH/F742-2019,218,2019
QPZ44428,GenBank,MT085358,,M,Infectious bronchitis virus,IBV-EGY/CH/CV17-2019,218,2019
QPZ44429,GenBank,MT085359,,M,Infectious bronchitis virus,IBV-EGY/CH/CV10-2019,218,2019
QPZ44430,GenBank,MT085360,,M,Infectious bronchitis virus,IBV-EGY/CH/F564-2019,218,2019
QPZ44431,GenBank,MT085361,,M,Infectious bronchitis virus,IBV-EGY/CH/F580-2019,218,2019
QPK41067,GenBank,MT063113,,spike protein subunit S1,Infectious bronchitis virus,,543,2019
QPK41068,GenBank,MT063114,,spike protein subunit S1,Infectious bronchitis virus,,541,2019
QPK41069,GenBank,MT063115,,spike protein subunit S1,Infectious bronchitis virus,,544,2019
QJI54850,GenBank,MT419368,,Matrix,Infectious bronchitis virus,,225,1987-10-10
QJI54851,GenBank,MT419369,,Matrix,Infectious bronchitis virus,,225,1990
QJI54852,GenBank,MT419370,,Nucleocapsid,Infectious bronchitis virus,,409,1987
QJI54853,GenBank,MT419371,,Nucleocapsid,Infectious bronchitis virus,,409,1990
QPI15828,GenBank,MT720899,,spike glycoprotein,Infectious bronchitis virus,IBV/Egy/BH/20,136,2020
QPI15829,GenBank,MT720900,,spike glycoprotein,Infectious bronchitis virus,IBV/Egy/BH/21,129,2020
QPI15830,GenBank,MT720901,,spike glycoprotein,Infectious bronchitis virus,IBV/Egy/BH/22,129,2020
QPF49934,GenBank,MW042820,,spike glycoprotein,Infectious bronchitis virus,CKCHZJSZ2001,545,2020-01
QPF49935,GenBank,MW042821,,spike glycoprotein,Infectious bronchitis virus,CKCHHBHC2003-1,545,2020-03
QPF49936,GenBank,MW042822,,spike glycoprotein,Infectious bronchitis virus,CKCHZJSZ2002-1-1,546,2020-02
QPF49937,GenBank,MW042823,,spike glycoprotein,Infectious bronchitis virus,CKCHSCML2001-1,540,2020-01
QPF49938,GenBank,MW042824,,spike glycoprotein,Infectious bronchitis virus,CKCHHNLY2001-3,540,2020-01
QPF49939,GenBank,MW042825,,spike glycoprotein,Infectious bronchitis virus,CKCHHNLY2001-2,540,2020-01
QPF49940,GenBank,MW042826,,spike glycoprotein,Infectious bronchitis virus,CKCHSCML2002-1,540,2020-01
QPF49941,GenBank,MW042827,,spike glycoprotein,Infectious bronchitis virus,CKCHGDXDD2002-2,540,2020-02
QPF49942,GenBank,MW042828,,spike glycoprotein,Infectious bronchitis virus,CKCHGDLZ2002-1,540,2020-01
QPF49943,GenBank,MW042829,,spike glycoprotein,Infectious bronchitis virus,CKCHYNSL2002,540,2020-02
QPF49944,GenBank,MW042830,,spike glycoprotein,Infectious bronchitis virus,CKCHSCML2002-3,540,2020-02
QPF49945,GenBank,MW042831,,spike glycoprotein,Infectious bronchitis virus,CKCHSCML2002-2,540,2020-02
QPF49946,GenBank,MW042832,,spike glycoprotein,Infectious bronchitis virus,CKCHHNLY2001-1,540,2020-01
QPF49947,GenBank,MW042833,,spike glycoprotein,Infectious bronchitis virus,CKCHHBHC2001-2,540,2020-01
QPF49948,GenBank,MW042834,,spike glycoprotein,Infectious bronchitis virus,CKCHFJJX2001-6,540,2020-01
QPF49949,GenBank,MW042835,,spike glycoprotein,Infectious bronchitis virus,CKCHFJJX2001-5,540,2020-01
QPF49950,GenBank,MW042836,,spike glycoprotein,Infectious bronchitis virus,CKCHFJJX2001-4,540,2020-01
QPF49951,GenBank,MW042837,,spike glycoprotein,Infectious bronchitis virus,CKCHFJJX2001-3,540,2020-01
QPF49952,GenBank,MW042838,,spike glycoprotein,Infectious bronchitis virus,CKCHFJJX2001-2,540,2020-01
QPF49953,GenBank,MW042839,,spike glycoprotein,Infectious bronchitis virus,CKCHFJJX2001-1,540,2020-01
QPF49954,GenBank,MW042840,,spike glycoprotein,Infectious bronchitis virus,CKCHAHHF2001,540,2020-01
QPF49955,GenBank,MW042841,,spike glycoprotein,Infectious bronchitis virus,CKCHYNXY2001-3,540,2020-01
QPF49956,GenBank,MW042842,,spike glycoprotein,Infectious bronchitis virus,CKCHYNXY2001-2,540,2020-01
QPF49957,GenBank,MW042843,,spike glycoprotein,Infectious bronchitis virus,CKCHYNXY2001-1,540,2020-01
QPF49958,GenBank,MW042844,,spike glycoprotein,Infectious bronchitis virus,CKCHYNSL2001,540,2020-01
QPF49959,GenBank,MW042845,,spike glycoprotein,Infectious bronchitis virus,CKCHSCML2001-2,540,2020-01
QPF49960,GenBank,MW042846,,spike glycoprotein,Infectious bronchitis virus,CKCHYNSL2003-1,540,2020-03
QPF49961,GenBank,MW042847,,spike glycoprotein,Infectious bronchitis virus,CKCHYNSL2003,540,2020-03
QPF49962,GenBank,MW042848,,spike glycoprotein,Infectious bronchitis virus,CKCHSCDY2003-2,540,2020-03
QPF49963,GenBank,MW042849,,spike glycoprotein,Infectious bronchitis virus,CKCHSCDY2003-1,540,2020-03
QPF49964,GenBank,MW042850,,spike glycoprotein,Infectious bronchitis virus,CKCHHBXN2003-2,540,2020-03
QPF49965,GenBank,MW042851,,spike glycoprotein,Infectious bronchitis virus,CKCHHBXN2003-1,540,2020-03
QPF49966,GenBank,MW042852,,spike glycoprotein,Infectious bronchitis virus,CKCHGDLZ2003-2,540,2020-03
QPF49967,GenBank,MW042853,,spike glycoprotein,Infectious bronchitis virus,CKCHGDLZ2003-1,540,2020-03
QPF49968,GenBank,MW042854,,spike glycoprotein,Infectious bronchitis virus,CKCHFJJX2003-2,540,2020-03
QPF49969,GenBank,MW042855,,spike glycoprotein,Infectious bronchitis virus,CKCHFJJX2003-1,540,2020-03
QPF49970,GenBank,MW042856,,spike glycoprotein,Infectious bronchitis virus,CKCHAHHF2003-1,540,2020-03
QPF49971,GenBank,MW042857,,spike glycoprotein,Infectious bronchitis virus,CKCHAHHF2003,540,2020-03
QPF49972,GenBank,MW042858,,spike glycoprotein,Infectious bronchitis virus,CKCHYNSL2003-5,540,2020-03
QPF49973,GenBank,MW042859,,spike glycoprotein,Infectious bronchitis virus,CKCHYNSL2003-4,540,2020-03
QPF49974,GenBank,MW042860,,spike glycoprotein,Infectious bronchitis virus,CKCHYNSL2003-3,540,2020-03
QPF49975,GenBank,MW042861,,spike glycoprotein,Infectious bronchitis virus,CKCHYNSL2003-2,540,2020-03
QPF49976,GenBank,MW042862,,spike glycoprotein,Infectious bronchitis virus,CKCHHBXN2003,539,2020-03
QPF49977,GenBank,MW042863,,spike glycoprotein,Infectious bronchitis virus,CKCHGDYN2003,539,2020-03
QPF49978,GenBank,MW042864,,spike glycoprotein,Infectious bronchitis virus,CKCHGDXDD2002-1,539,2020-02
QPF49979,GenBank,MW042865,,spike glycoprotein,Infectious bronchitis virus,CKCHGDLZ2003-3,539,2020-03
QPF49980,GenBank,MW042866,,spike glycoprotein,Infectious bronchitis virus,CKCHHBXN2003-4,539,2020-03
QPF49981,GenBank,MW042867,,spike glycoprotein,Infectious bronchitis virus,CKCHZJSZ2001-1,541,2020-01
QPB75591,GenBank,MT199634,,spike glycoprotein S1,Infectious bronchitis virus,EGY/BH/2018,148,2018
QPB75592,GenBank,MT199635,,spike glycoprotein S1,Infectious bronchitis virus,EGY/BH/2019,146,2019
QPB75593,GenBank,MT199636,,spike glycoprotein S1,Infectious bronchitis virus,EGY/BH/2020,140,2020
QPA19192,GenBank,MN887172,,spike protein S1,Infectious bronchitis virus,,602,2016-10
QPA19193,GenBank,MN887173,,spike protein S1,Infectious bronchitis virus,,611,2016-11
QPA19194,GenBank,MN887174,,spike protein S1,Infectious bronchitis virus,,616,2017-01
QPA19195,GenBank,MN887175,,spike protein S1,Infectious bronchitis virus,,613,2017-03
QPA19196,GenBank,MN887176,,spike protein S1,Infectious bronchitis virus,,611,2017-04
QPA19197,GenBank,MN887177,,spike protein S1,Infectious bronchitis virus,,611,2017-06
QPA19198,GenBank,MN887178,,spike protein S1,Infectious bronchitis virus,,611,2017-06
QPA19199,GenBank,MN887179,,spike protein S1,Infectious bronchitis virus,,611,2017-07
QPA19200,GenBank,MN887180,,spike protein S1,Infectious bronchitis virus,,613,2017-07
QPA19201,GenBank,MN887181,,spike protein S1,Infectious bronchitis virus,,611,2018-01
QPA19202,GenBank,MN887182,,spike protein S1,Infectious bronchitis virus,,611,2018-02
QPA19203,GenBank,MN887183,,spike protein S1,Infectious bronchitis virus,,611,2018-04
QPA19204,GenBank,MN887184,,spike protein S1,Infectious bronchitis virus,,611,2018-07
QPA19205,GenBank,MN887185,,spike protein S1,Infectious bronchitis virus,,611,2018-07
QPA19206,GenBank,MN887186,,spike protein S1,Infectious bronchitis virus,,601,2018-10
QPA19207,GenBank,MN887187,,spike protein S1,Infectious bronchitis virus,,611,2019-05
QPA19208,GenBank,MN887188,,spike protein S1,Infectious bronchitis virus,,611,2019-05
QPA19209,GenBank,MN887189,,spike protein S1,Infectious bronchitis virus,,613,2016-03
QPA19210,GenBank,MN887190,,spike protein S1,Infectious bronchitis virus,,613,2016-06
QPA19211,GenBank,MN887191,,spike protein S1,Infectious bronchitis virus,,613,2016-10
QPA19212,GenBank,MN887192,,spike protein S1,Infectious bronchitis virus,,613,2018-11
QPA19213,GenBank,MN887193,,spike protein S1,Infectious bronchitis virus,,613,2019-06
BCL50730,GenBank,LC579963,,spike protein,Infectious bronchitis virus,JP/Ishida/51,118,
BCL50731,GenBank,LC579964,,spike protein,Infectious bronchitis virus,JP/Nerima/53,118,
BCL50732,GenBank,LC579965,,spike protein,Infectious bronchitis virus,JP/KH/64,118,
BCL50733,GenBank,LC579966,,spike protein,Infectious bronchitis virus,JP/Shizuoka/71,118,
BCL50734,GenBank,LC579967,,spike protein,Infectious bronchitis virus,JP/Chiba/74,118,
BCL50735,GenBank,LC579968,,spike protein,Infectious bronchitis virus,JP/Chiba/77,118,
BCL50736,GenBank,LC579969,,spike protein,Infectious bronchitis virus,JP/Chiba/80,118,
BCL50737,GenBank,LC579970,,spike protein,Infectious bronchitis virus,JP/Miyazaki/89,118,
BCL50738,GenBank,LC579971,,spike protein,Infectious bronchitis virus,JP/Mie/92,118,
BCL50739,GenBank,LC579972,,spike protein,Infectious bronchitis virus,JP/Akita/92,118,
BCL50740,GenBank,LC579973,,spike protein,Infectious bronchitis virus,JP/Yamanashi/93,118,
BCL50741,GenBank,LC579974,,spike protein,Infectious bronchitis virus,JP/Nagano/95,118,
BCL50742,GenBank,LC579975,,spike protein,Infectious bronchitis virus,JP/Yamanashi/95,118,
BCL50743,GenBank,LC579976,,spike protein,Infectious bronchitis virus,JP/Shizuoka/98,118,
