Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
BDG58115,GenBank,LC687394,,membrane protein,Human coronavirus NL63,Fukushima_H257_2018,226,2018
BDG58116,GenBank,LC687394,,nucleocapsid protein,Human coronavirus NL63,Fukushima_H257_2018,377,2018
BDG58117,GenBank,LC687395,,orflab polyprotein,Human coronavirus NL63,Fukushima_H486_2018,6729,2018
BDG58118,GenBank,LC687395,,orf1a protein,Human coronavirus NL63,Fukushima_H486_2018,4060,2018
BDG58119,GenBank,LC687395,,spike protein,Human coronavirus NL63,Fukushima_H486_2018,1355,2018
BDG58120,GenBank,LC687395,,ns3 protein,Human coronavirus NL63,Fukushima_H486_2018,225,2018
BDG58121,GenBank,LC687395,,envelope protein,Human coronavirus NL63,Fukushima_H486_2018,77,2018
BDG58122,GenBank,LC687395,,membrane protein,Human coronavirus NL63,Fukushima_H486_2018,226,2018
BDG58123,GenBank,LC687395,,nucleocapsid protein,Human coronavirus NL63,Fukushima_H486_2018,377,2018
BDG58124,GenBank,LC687396,,orf1ab polyprotein,Human coronavirus NL63,Fukushima_H552_2019,6729,2019
BDG58125,GenBank,LC687396,,orf1a protein,Human coronavirus NL63,Fukushima_H552_2019,4060,2019
BDG58126,GenBank,LC687396,,spike protein,Human coronavirus NL63,Fukushima_H552_2019,1355,2019
BDG58127,GenBank,LC687396,,ns3 protein,Human coronavirus NL63,Fukushima_H552_2019,225,2019
BDG58128,GenBank,LC687396,,envelope protein,Human coronavirus NL63,Fukushima_H552_2019,77,2019
BDG58129,GenBank,LC687396,,membrane protein,Human coronavirus NL63,Fukushima_H552_2019,226,2019
BDG58130,GenBank,LC687396,,nucleocapsid protein,Human coronavirus NL63,Fukushima_H552_2019,377,2019
BDG58131,GenBank,LC687397,,orf1ab polyprotein,Human coronavirus NL63,Fukushima_O579_2019,6729,2019
BDG58132,GenBank,LC687397,,orf1a protein,Human coronavirus NL63,Fukushima_O579_2019,4060,2019
BDG58133,GenBank,LC687397,,spike protein,Human coronavirus NL63,Fukushima_O579_2019,1355,2019
BDG58134,GenBank,LC687397,,ns3 protein,Human coronavirus NL63,Fukushima_O579_2019,225,2019
BDG58135,GenBank,LC687397,,envelope protein,Human coronavirus NL63,Fukushima_O579_2019,77,2019
BDG58136,GenBank,LC687397,,membrane protein,Human coronavirus NL63,Fukushima_O579_2019,226,2019
BDG58137,GenBank,LC687397,,nucleocapsid protein,Human coronavirus NL63,Fukushima_O579_2019,377,2019
BDG58165,GenBank,LC687401,,orf1ab polyprotein,Human coronavirus NL63,Fukushima_OR215_2021,6729,2021
BDG58166,GenBank,LC687401,,orf1a protein,Human coronavirus NL63,Fukushima_OR215_2021,4060,2021
BDG58167,GenBank,LC687401,,spike protein,Human coronavirus NL63,Fukushima_OR215_2021,1355,2021
BDG58168,GenBank,LC687401,,ns3 protein,Human coronavirus NL63,Fukushima_OR215_2021,225,2021
BDG58169,GenBank,LC687401,,envelope protein,Human coronavirus NL63,Fukushima_OR215_2021,77,2021
BDG58170,GenBank,LC687401,,membrane protein,Human coronavirus NL63,Fukushima_OR215_2021,226,2021
BDG58171,GenBank,LC687401,,nucleocapsid protein,Human coronavirus NL63,Fukushima_OR215_2021,377,2021
BDG58172,GenBank,LC687402,,orf1ab polyprotein,Human coronavirus NL63,Fukushima_OR236_2021,6729,2021
BDG58173,GenBank,LC687402,,orf1a protein,Human coronavirus NL63,Fukushima_OR236_2021,4060,2021
BDG58174,GenBank,LC687402,,spike protein,Human coronavirus NL63,Fukushima_OR236_2021,1355,2021
BDG58175,GenBank,LC687402,,ns3 protein,Human coronavirus NL63,Fukushima_OR236_2021,225,2021
BDG58176,GenBank,LC687402,,envelope protein,Human coronavirus NL63,Fukushima_OR236_2021,77,2021
BDG58177,GenBank,LC687402,,membrane protein,Human coronavirus NL63,Fukushima_OR236_2021,226,2021
BDG58178,GenBank,LC687402,,nucleocapsid protein,Human coronavirus NL63,Fukushima_OR236_2021,377,2021
UJH94696,GenBank,MW587039,,ORF1ab polyprotein,Human coronavirus NL63,S0069ZH,6723,2017-12
UJH94697,GenBank,MW587039,,ORF1a protein,Human coronavirus NL63,S0069ZH,4054,2017-12
UJH94698,GenBank,MW587039,,spike protein,Human coronavirus NL63,S0069ZH,1355,2017-12
UJH94699,GenBank,MW587039,,protein 3,Human coronavirus NL63,S0069ZH,225,2017-12
UJH94700,GenBank,MW587039,,envelope protein,Human coronavirus NL63,S0069ZH,77,2017-12
UJH94701,GenBank,MW587039,,membrane protein,Human coronavirus NL63,S0069ZH,226,2017-12
UJH94702,GenBank,MW587039,,nucleocapsid protein,Human coronavirus NL63,S0069ZH,377,2017-12
UID85550,GenBank,OK625405,,replicase polyprotein 1ab,Human coronavirus NL63,,6724,2017
UID85551,GenBank,OK625405,,1a polyprotein,Human coronavirus NL63,,4055,2017
UID85552,GenBank,OK625405,,spike protein,Human coronavirus NL63,,1355,2017
UID85553,GenBank,OK625405,,ORF3 protein,Human coronavirus NL63,,225,2017
UID85554,GenBank,OK625405,,envelope protein,Human coronavirus NL63,,77,2017
UID85555,GenBank,OK625405,,membrane protein,Human coronavirus NL63,,226,2017
UID85556,GenBank,OK625405,,nucleocapsid protein,Human coronavirus NL63,,377,2017
UDL16978,GenBank,MW202337,,replicase polyprotein 1ab,Human coronavirus NL63,NL63_S170,6729,2018
UDL16979,GenBank,MW202337,,spike protein,Human coronavirus NL63,NL63_S170,1355,2018
UDL16980,GenBank,MW202337,,nonstructural protein 3,Human coronavirus NL63,NL63_S170,225,2018
UDL16981,GenBank,MW202337,,envelope protein,Human coronavirus NL63,NL63_S170,77,2018
UDL16982,GenBank,MW202337,,membrane protein,Human coronavirus NL63,NL63_S170,226,2018
UDL16983,GenBank,MW202337,,nucleocapsid protein,Human coronavirus NL63,NL63_S170,377,2018
UDL16984,GenBank,MW202338,,1ab polyprotein,Human coronavirus NL63,NL63_S168,6724,2018
UDL16985,GenBank,MW202338,,spike protein precursor,Human coronavirus NL63,NL63_S168,1355,2018
UDL16986,GenBank,MW202338,,ORF3 protein,Human coronavirus NL63,NL63_S168,225,2018
UDL16987,GenBank,MW202338,,envelope protein,Human coronavirus NL63,NL63_S168,77,2018
UDL16988,GenBank,MW202338,,membrane protein,Human coronavirus NL63,NL63_S168,226,2018
UDL16989,GenBank,MW202338,,nucleocapsid protein,Human coronavirus NL63,NL63_S168,13,2018
BDB58166,GenBank,LC654455,,orf 1ab,Human coronavirus NL63,Fukushima_H219_2018,6729,2018
BDB58167,GenBank,LC654455,,orf 1a,Human coronavirus NL63,Fukushima_H219_2018,4060,2018
BDB58168,GenBank,LC654455,,spike protein,Human coronavirus NL63,Fukushima_H219_2018,1355,2018
BDB58169,GenBank,LC654455,,ns3 protein,Human coronavirus NL63,Fukushima_H219_2018,225,2018
BDB58170,GenBank,LC654455,,envelope protein,Human coronavirus NL63,Fukushima_H219_2018,77,2018
BDB58171,GenBank,LC654455,,membrane protein,Human coronavirus NL63,Fukushima_H219_2018,226,2018
BDB58172,GenBank,LC654455,,nucleocapsid protein,Human coronavirus NL63,Fukushima_H219_2018,377,2018
BDB46540,GenBank,LC488389,set:LC488389,orf1a polyprotein,Human coronavirus NL63,Tokyo/SGH-18/2018,4060,2018
BDB46541,GenBank,LC488389,set:LC488389,envelope protein,Human coronavirus NL63,Tokyo/SGH-18/2018,77,2018
BDB46542,GenBank,LC488389,set:LC488389,membrane protein,Human coronavirus NL63,Tokyo/SGH-18/2018,226,2018
BDB46543,GenBank,LC488389,set:LC488389,nucleocapsid protein,Human coronavirus NL63,Tokyo/SGH-18/2018,377,2018
BDB46544,GenBank,LC488390,set:LC488390,orf1a polyprotein,Human coronavirus NL63,Tokyo/SGH-15/2017,4060,2017
BDB46545,GenBank,LC488390,set:LC488390,envelope protein,Human coronavirus NL63,Tokyo/SGH-15/2017,77,2017
BDB46546,GenBank,LC488390,set:LC488390,membrane protein,Human coronavirus NL63,Tokyo/SGH-15/2017,226,2017
BDB46547,GenBank,LC488390,set:LC488390,nucleocapsid protein,Human coronavirus NL63,Tokyo/SGH-15/2017,377,2017
QXF78484,GenBank,MT492197,,spike protein,Human coronavirus NL63,,754,2012
QXF78485,GenBank,MT492198,,spike protein,Human coronavirus NL63,,754,2012
QXE99001,GenBank,MT501720,,spike glycoprotein,Human coronavirus NL63,COVnl63/jiangxi1411-1/2012,363,2012
QXE99002,GenBank,MT501721,,spike glycoprotein,Human coronavirus NL63,COVnl63/jiangxi1411-2/2012,363,2012
QQY99320,GenBank,MT118686,,1ab polyprotein,Human coronavirus NL63,,6724,2019
QQY99321,GenBank,MT118686,,spike protein precursor,Human coronavirus NL63,,1355,2019
QQY99322,GenBank,MT118686,,ORF3 protein,Human coronavirus NL63,,225,2019
QQY99323,GenBank,MT118686,,envelope protein,Human coronavirus NL63,,77,2019
QQY99324,GenBank,MT118686,,membrane protein,Human coronavirus NL63,,226,2019
QQY99325,GenBank,MT118686,,nucleocapsid protein,Human coronavirus NL63,,377,2019
QQY99387,GenBank,MT118694,,1ab polyprotein,Human coronavirus NL63,,6724,2019
QQY99388,GenBank,MT118694,,spike protein precursor,Human coronavirus NL63,,1355,2019
QQY99389,GenBank,MT118694,,ORF3 protein,Human coronavirus NL63,,225,2019
QQY99390,GenBank,MT118694,,envelope protein,Human coronavirus NL63,,77,2019
QQY99391,GenBank,MT118694,,membrane protein,Human coronavirus NL63,,226,2019
QQY99392,GenBank,MT118694,,nucleocapsid protein,Human coronavirus NL63,,377,2019
QHB49092,GenBank,MN488628,,nucleocapsid protein,Human coronavirus NL63,,377,2006-01-06
QHB49093,GenBank,MN488629,,nucleocapsid protein,Human coronavirus NL63,,377,2006-02-06
QHB49094,GenBank,MN488630,,nucleocapsid protein,Human coronavirus NL63,,377,2007-02-08
QHB49095,GenBank,MN488631,,nucleocapsid protein,Human coronavirus NL63,,377,2007-11-30
QGL06891,GenBank,MN086823,set:MN086823,polyprotein,Human coronavirus NL63,Baghdad 2018,185,2018-12-26
BBL54108,GenBank,LC488388,set:LC488388,replicase polyprotein 1ab,Human coronavirus NL63,,91,2018
BBL54109,GenBank,LC488388,set:LC488388,spike protein,Human coronavirus NL63,,1355,2018
BBL54110,GenBank,LC488388,set:LC488388,ORF3 protein,Human coronavirus NL63,,225,2018
BBL54111,GenBank,LC488388,set:LC488388,envelope protein,Human coronavirus NL63,,37,2018
BBL54112,GenBank,LC488389,set:LC488389,orf1ab polyprotein,Human coronavirus NL63,Tokyo/SGH-18/2018,6729,2018
BBL54113,GenBank,LC488389,set:LC488389,spike protein precursor,Human coronavirus NL63,Tokyo/SGH-18/2018,1337,2018
BBL54114,GenBank,LC488389,set:LC488389,orf3 protein,Human coronavirus NL63,Tokyo/SGH-18/2018,225,2018
BBL54115,GenBank,LC488390,set:LC488390,orf1ab polyprotein,Human coronavirus NL63,Tokyo/SGH-15/2017,6729,2017
BBL54116,GenBank,LC488390,set:LC488390,spike protein precursor,Human coronavirus NL63,Tokyo/SGH-15/2017,1355,2017
BBL54117,GenBank,LC488390,set:LC488390,orf3 protein,Human coronavirus NL63,Tokyo/SGH-15/2017,225,2017
QEG59354,GenBank,MK342125,set:MK342125,spike,Human coronavirus NL63,,602,2018-08-01
QEG59355,GenBank,MK342126,set:MK342126,spike,Human coronavirus NL63,,602,2018-07-06
QEG59356,GenBank,MK342127,set:MK342127,spike,Human coronavirus NL63,,602,2018-07-03
QEG59357,GenBank,MK342128,set:MK342128,spike,Human coronavirus NL63,,602,2018-08-01
QEG59358,GenBank,MK342129,set:MK342129,spike,Human coronavirus NL63,,603,2018-08-15
QEG59359,GenBank,MK342130,set:MK342130,spike,Human coronavirus NL63,,603,2018-08-15
QEG59360,GenBank,MK342131,set:MK342131,spike,Human coronavirus NL63,,602,2018-08-01
QEG59361,GenBank,MK342132,set:MK342132,spike,Human coronavirus NL63,,602,2018-07-06
QEG59362,GenBank,MK342133,set:MK342133,spike,Human coronavirus NL63,,602,2018-08-01
QEG03729,GenBank,MN306018,set:MN306018,replicase polyprotein 1ab,Human coronavirus NL63,,6729,2018
QEG03730,GenBank,MN306018,set:MN306018,replicase polyprotein 1a,Human coronavirus NL63,,4060,2018
QEG03731,GenBank,MN306018,set:MN306018,spike protein,Human coronavirus NL63,,1355,2018
QEG03732,GenBank,MN306018,set:MN306018,nonstructural protein 3,Human coronavirus NL63,,225,2018
QEG03733,GenBank,MN306018,set:MN306018,envelope protein,Human coronavirus NL63,,77,2018
QEG03734,GenBank,MN306018,set:MN306018,membrane protein,Human coronavirus NL63,,226,2018
QEG03735,GenBank,MN306018,set:MN306018,nucleocapsid protein,Human coronavirus NL63,,377,2018
QEG03746,GenBank,MN306040,set:MN306040,replicase polyprotein 1ab,Human coronavirus NL63,,6724,2019
QEG03747,GenBank,MN306040,set:MN306040,replicase polyprotein 1a,Human coronavirus NL63,,4055,2019
QEG03748,GenBank,MN306040,set:MN306040,spike protein,Human coronavirus NL63,,1355,2019
QEG03749,GenBank,MN306040,set:MN306040,nonstructural protein 3,Human coronavirus NL63,,225,2019
QEG03750,GenBank,MN306040,set:MN306040,envelope protein,Human coronavirus NL63,,77,2019
QEG03751,GenBank,MN306040,set:MN306040,membrane protein,Human coronavirus NL63,,226,2019
QEG03752,GenBank,MN306040,set:MN306040,nucleocapsid protein,Human coronavirus NL63,,377,2019
QED88010,GenBank,MK334043,set:MK334043,orf1ab polyprotein,Human coronavirus NL63,,6729,2018-08-15
QED88011,GenBank,MK334043,set:MK334043,orf1a protein,Human coronavirus NL63,,4060,2018-08-15
QED88012,GenBank,MK334043,set:MK334043,spike glycoprotein,Human coronavirus NL63,,1355,2018-08-15
QED88013,GenBank,MK334043,set:MK334043,NS3 protein,Human coronavirus NL63,,225,2018-08-15
QED88014,GenBank,MK334043,set:MK334043,E protein,Human coronavirus NL63,,77,2018-08-15
QED88015,GenBank,MK334043,set:MK334043,membrane protein,Human coronavirus NL63,,226,2018-08-15
QED88016,GenBank,MK334043,set:MK334043,nucleocapsid protein,Human coronavirus NL63,,377,2018-08-15
QED88017,GenBank,MK334044,set:MK334044,orf1ab polyprotein,Human coronavirus NL63,,6729,2018-07-13
QED88018,GenBank,MK334044,set:MK334044,orf1a protein,Human coronavirus NL63,,4060,2018-07-13
QED88019,GenBank,MK334044,set:MK334044,spike glycoprotein,Human coronavirus NL63,,1355,2018-07-13
QED88020,GenBank,MK334044,set:MK334044,NS3 protein,Human coronavirus NL63,,225,2018-07-13
QED88021,GenBank,MK334044,set:MK334044,E protein,Human coronavirus NL63,,77,2018-07-13
QED88022,GenBank,MK334044,set:MK334044,membrane protein,Human coronavirus NL63,,226,2018-07-13
QED88023,GenBank,MK334044,set:MK334044,nucleocapsid protein,Human coronavirus NL63,,377,2018-07-13
QED88024,GenBank,MK334045,set:MK334045,orf1ab polyprotein,Human coronavirus NL63,,6730,2018-08-14
QED88025,GenBank,MK334045,set:MK334045,orf1a protein,Human coronavirus NL63,,4061,2018-08-14
QED88026,GenBank,MK334045,set:MK334045,spike glycoprotein,Human coronavirus NL63,,1356,2018-08-14
QED88027,GenBank,MK334045,set:MK334045,NS3 protein,Human coronavirus NL63,,225,2018-08-14
QED88028,GenBank,MK334045,set:MK334045,E protein,Human coronavirus NL63,,77,2018-08-14
QED88029,GenBank,MK334045,set:MK334045,membrane protein,Human coronavirus NL63,,226,2018-08-14
QED88030,GenBank,MK334045,set:MK334045,nucleocapsid protein,Human coronavirus NL63,,377,2018-08-14
QED88031,GenBank,MK334046,set:MK334046,orf1ab polyprotein,Human coronavirus NL63,,6724,2018-09-01
QED88032,GenBank,MK334046,set:MK334046,orf1a protein,Human coronavirus NL63,,4055,2018-09-01
QED88033,GenBank,MK334046,set:MK334046,spike glycoprotein,Human coronavirus NL63,,1355,2018-09-01
QED88034,GenBank,MK334046,set:MK334046,NS3 protein,Human coronavirus NL63,,225,2018-09-01
QED88035,GenBank,MK334046,set:MK334046,E protein,Human coronavirus NL63,,77,2018-09-01
QED88036,GenBank,MK334046,set:MK334046,membrane protein,Human coronavirus NL63,,226,2018-09-01
QED88037,GenBank,MK334046,set:MK334046,nucleocapsid protein,Human coronavirus NL63,,377,2018-09-01
QED88038,GenBank,MK334047,set:MK334047,orf1ab polyprotein,Human coronavirus NL63,,6724,2018-07-25
QED88039,GenBank,MK334047,set:MK334047,orf1a protein,Human coronavirus NL63,,4055,2018-07-25
QED88040,GenBank,MK334047,set:MK334047,spike glycoprotein,Human coronavirus NL63,,1355,2018-07-25
QED88041,GenBank,MK334047,set:MK334047,NS3 protein,Human coronavirus NL63,,225,2018-07-25
QED88042,GenBank,MK334047,set:MK334047,E protein,Human coronavirus NL63,,77,2018-07-25
QED88043,GenBank,MK334047,set:MK334047,membrane protein,Human coronavirus NL63,,226,2018-07-25
QED88044,GenBank,MK334047,set:MK334047,nucleocapsid protein,Human coronavirus NL63,,377,2018-07-25
QDH43732,GenBank,MN026166,set:MN026166,nucleocapsid protein,Human coronavirus NL63,NL63_KLF_01_2018,295,2018-01-29
QDH43733,GenBank,MN026166,set:MN026166,membrane protein,Human coronavirus NL63,NL63_KLF_01_2018,226,2018-01-29
QDH43734,GenBank,MN026166,set:MN026166,envelope protein,Human coronavirus NL63,NL63_KLF_01_2018,77,2018-01-29
QDH43735,GenBank,MN026166,set:MN026166,protein 3,Human coronavirus NL63,NL63_KLF_01_2018,225,2018-01-29
QDH43736,GenBank,MN026166,set:MN026166,spike protein,Human coronavirus NL63,NL63_KLF_01_2018,1355,2018-01-29
QDH43737,GenBank,MN026166,set:MN026166,replicase polyprotein 1ab,Human coronavirus NL63,NL63_KLF_01_2018,6726,2018-01-29
AIW52788,GenBank,KM055591,set:KM055591,nucleocapsid protein,Human coronavirus NL63,180A_2007,377,2007
AIW52789,GenBank,KM055592,set:KM055592,nucleocapsid protein,Human coronavirus NL63,188A_2007,377,2007
AIW52790,GenBank,KM055593,set:KM055593,nucleocapsid protein,Human coronavirus NL63,197A_2007,377,2007
AIW52791,GenBank,KM055594,set:KM055594,nucleocapsid protein,Human coronavirus NL63,225A_2007,377,2007
AIW52792,GenBank,KM055595,set:KM055595,nucleocapsid protein,Human coronavirus NL63,236A_2007,377,2007
AIW52793,GenBank,KM055596,set:KM055596,nucleocapsid protein,Human coronavirus NL63,277A_2007,377,2007
AIW52794,GenBank,KM055597,set:KM055597,nucleocapsid protein,Human coronavirus NL63,374A_2007,377,2007
AIW52795,GenBank,KM055598,set:KM055598,nucleocapsid protein,Human coronavirus NL63,909A_2008,377,2008
AIW52796,GenBank,KM055599,set:KM055599,nucleocapsid protein,Human coronavirus NL63,930A_2008,377,2008
AIW52797,GenBank,KM055600,set:KM055600,nucleocapsid protein,Human coronavirus NL63,940A_2008,377,2008
AIW52798,GenBank,KM055601,set:KM055601,nucleocapsid protein,Human coronavirus NL63,945A_2008,377,2008
AIW52799,GenBank,KM055602,set:KM055602,nucleocapsid protein,Human coronavirus NL63,954A_2008,377,2008
AIW52800,GenBank,KM055603,set:KM055603,nucleocapsid protein,Human coronavirus NL63,971A_2008,377,2008
AIW52801,GenBank,KM055604,set:KM055604,nucleocapsid protein,Human coronavirus NL63,990A_2008,377,2008
AIW52802,GenBank,KM055605,set:KM055605,nucleocapsid protein,Human coronavirus NL63,996A_2008,377,2008
AIW52803,GenBank,KM055606,set:KM055606,nucleocapsid protein,Human coronavirus NL63,997A_2008,377,2008
AIW52804,GenBank,KM055607,set:KM055607,nucleocapsid protein,Human coronavirus NL63,1014A_2008,377,2008
AIW52805,GenBank,KM055608,set:KM055608,nucleocapsid protein,Human coronavirus NL63,1023A_2008,377,2008
AIW52806,GenBank,KM055609,set:KM055609,nucleocapsid protein,Human coronavirus NL63,1093A_2008,377,2008
AIW52807,GenBank,KM055610,set:KM055610,nucleocapsid protein,Human coronavirus NL63,2093A_2010,377,2010
AIW52808,GenBank,KM055611,set:KM055611,nucleocapsid protein,Human coronavirus NL63,GS05_2009,377,2009
AIW52809,GenBank,KM055612,set:KM055612,RNA-dependent RNA polymerase,Human coronavirus NL63,180A_2007,927,2007
AIW52810,GenBank,KM055613,set:KM055613,RNA-dependent RNA polymerase,Human coronavirus NL63,188A_2007,927,2007
AIW52811,GenBank,KM055614,set:KM055614,RNA-dependent RNA polymerase,Human coronavirus NL63,197A_2007,927,2007
AIW52812,GenBank,KM055615,set:KM055615,RNA-dependent RNA polymerase,Human coronavirus NL63,225A_2007,927,2007
AIW52813,GenBank,KM055616,set:KM055616,RNA-dependent RNA polymerase,Human coronavirus NL63,236A_2007,927,2007
AIW52814,GenBank,KM055617,set:KM055617,RNA-dependent RNA polymerase,Human coronavirus NL63,277A_2007,927,2007
AIW52815,GenBank,KM055618,set:KM055618,RNA-dependent RNA polymerase,Human coronavirus NL63,374A_2007,927,2007
AIW52816,GenBank,KM055619,set:KM055619,RNA-dependent RNA polymerase,Human coronavirus NL63,909A_2008,927,2008
AIW52817,GenBank,KM055620,set:KM055620,RNA-dependent RNA polymerase,Human coronavirus NL63,930A_2008,927,2008
AIW52818,GenBank,KM055621,set:KM055621,RNA-dependent RNA polymerase,Human coronavirus NL63,940A_2008,927,2008
AIW52819,GenBank,KM055622,set:KM055622,RNA-dependent RNA polymerase,Human coronavirus NL63,945A_2008,927,2008
AIW52820,GenBank,KM055623,set:KM055623,RNA-dependent RNA polymerase,Human coronavirus NL63,954A_2008,927,2008
AIW52821,GenBank,KM055624,set:KM055624,RNA-dependent RNA polymerase,Human coronavirus NL63,971A_2008,927,2008
AIW52822,GenBank,KM055625,set:KM055625,RNA-dependent RNA polymerase,Human coronavirus NL63,990A_2008,927,2008
AIW52823,GenBank,KM055626,set:KM055626,RNA-dependent RNA polymerase,Human coronavirus NL63,996A_2008,927,2008
AIW52824,GenBank,KM055627,set:KM055627,RNA-dependent RNA polymerase,Human coronavirus NL63,1014A_2008,927,2008
AIW52825,GenBank,KM055628,set:KM055628,RNA-dependent RNA polymerase,Human coronavirus NL63,1023A_2008,927,2008
AIW52826,GenBank,KM055629,set:KM055629,RNA-dependent RNA polymerase,Human coronavirus NL63,1093A_2008,927,2008
AIW52827,GenBank,KM055630,set:KM055630,RNA-dependent RNA polymerase,Human coronavirus NL63,GS05_2009,927,2009
AIW52828,GenBank,KM055631,set:KM055631,RNA-dependent RNA polymerase,Human coronavirus NL63,2093A_2010,927,2010
AIW52829,GenBank,KM055632,set:KM055632,spike protein,Human coronavirus NL63,1014A_2008,1356,2008
AIW52830,GenBank,KM055633,set:KM055633,spike protein,Human coronavirus NL63,2093A_2010,1356,2010
AIW52831,GenBank,KM055634,set:KM055634,spike protein,Human coronavirus NL63,1023A_2008,1356,2008
AIW52832,GenBank,KM055635,set:KM055635,spike protein,Human coronavirus NL63,1093A_2008,1356,2008
AIW52833,GenBank,KM055636,set:KM055636,spike protein,Human coronavirus NL63,940A_2008,1356,2008
AIW52834,GenBank,KM055637,set:KM055637,spike protein,Human coronavirus NL63,945A_2008,1356,2008
AIW52835,GenBank,KM055638,set:KM055638,spike protein,Human coronavirus NL63,180A_2007,1356,2007
AIW52836,GenBank,KM055639,set:KM055639,spike protein,Human coronavirus NL63,197A_2007,1356,2007
AIW52837,GenBank,KM055640,set:KM055640,spike protein,Human coronavirus NL63,225A_2007,1356,2007
AIW52838,GenBank,KM055641,set:KM055641,spike protein,Human coronavirus NL63,236A_2007,1356,2007
AIW52839,GenBank,KM055642,set:KM055642,spike protein,Human coronavirus NL63,277A_2007,1356,2007
AIW52840,GenBank,KM055643,set:KM055643,spike protein,Human coronavirus NL63,971A_2008,1356,2008
AIW52841,GenBank,KM055644,set:KM055644,spike protein,Human coronavirus NL63,374A_2007,1356,2007
AIW52842,GenBank,KM055645,set:KM055645,spike protein,Human coronavirus NL63,909A_2008,1356,2008
AIW52843,GenBank,KM055646,set:KM055646,spike protein,Human coronavirus NL63,990A_2008,1356,2008
AIW52844,GenBank,KM055647,set:KM055647,spike protein,Human coronavirus NL63,188A_2007,1356,2007
AIW52845,GenBank,KM055648,set:KM055648,spike protein,Human coronavirus NL63,954A_2008,1356,2008
AIW52846,GenBank,KM055649,set:KM055649,spike protein,Human coronavirus NL63,996A_2008,1356,2008
AIW52847,GenBank,KM055650,set:KM055650,spike protein,Human coronavirus NL63,930A_2008,1356,2008
AWO68966,GenBank,MG356413,set:MG356413,spike protein,Human coronavirus NL63,,731,2008-03-18
AWO68967,GenBank,MG356414,set:MG356414,spike protein,Human coronavirus NL63,,732,2010-05-11
AWO68968,GenBank,MG356415,set:MG356415,spike protein,Human coronavirus NL63,,732,2010-05-14
AWO68969,GenBank,MG356416,set:MG356416,spike protein,Human coronavirus NL63,,732,2010-05-15
AWO68970,GenBank,MG356417,set:MG356417,spike protein,Human coronavirus NL63,,732,2010-05-18
AWO68971,GenBank,MG356418,set:MG356418,spike protein,Human coronavirus NL63,,732,2010-05-19
AWO68972,GenBank,MG356419,set:MG356419,spike protein,Human coronavirus NL63,,732,2010-05-20
AWO68973,GenBank,MG356420,set:MG356420,spike protein,Human coronavirus NL63,,732,2010-05-20
AWO68974,GenBank,MG356421,set:MG356421,spike protein,Human coronavirus NL63,,732,2010-05-20
AWO68975,GenBank,MG356422,set:MG356422,spike protein,Human coronavirus NL63,,732,2010-05-21
AWO68976,GenBank,MG356423,set:MG356423,spike protein,Human coronavirus NL63,,732,2010-05-24
AWO68977,GenBank,MG356424,set:MG356424,spike protein,Human coronavirus NL63,,732,2010-06-01
AWO68978,GenBank,MG356425,set:MG356425,spike protein,Human coronavirus NL63,,732,2010-06-04
AWO68979,GenBank,MG356426,set:MG356426,spike protein,Human coronavirus NL63,,732,2010-06-04
AWO68980,GenBank,MG356427,set:MG356427,spike protein,Human coronavirus NL63,,732,2010-06-20
AWO68981,GenBank,MG356428,set:MG356428,spike protein,Human coronavirus NL63,,732,2010-08-09
AWO68982,GenBank,MG356429,set:MG356429,spike protein,Human coronavirus NL63,,732,2011-03-28
AWO68983,GenBank,MG356430,set:MG356430,spike protein,Human coronavirus NL63,,731,2011-03-30
AWO68984,GenBank,MG356431,set:MG356431,spike protein,Human coronavirus NL63,,732,2011-05-12
AWO68985,GenBank,MG356432,set:MG356432,spike protein,Human coronavirus NL63,,732,2011-05-20
AWO68986,GenBank,MG356433,set:MG356433,spike protein,Human coronavirus NL63,,731,2011-06-06
AWO68987,GenBank,MG356434,set:MG356434,spike protein,Human coronavirus NL63,,732,2011-07-26
AWO68988,GenBank,MG356435,set:MG356435,spike protein,Human coronavirus NL63,,732,2012-06-15
AWO68989,GenBank,MG356436,set:MG356436,spike protein,Human coronavirus NL63,,731,2012-07-27
AWO68990,GenBank,MG356437,set:MG356437,spike protein,Human coronavirus NL63,,732,2012-08-21
AWO68991,GenBank,MG356438,set:MG356438,spike protein,Human coronavirus NL63,,731,2012-11-19
AWO68992,GenBank,MG356439,set:MG356439,spike protein,Human coronavirus NL63,,731,2013-04-08
AWO68993,GenBank,MG356440,set:MG356440,spike protein,Human coronavirus NL63,,731,2013-04-12
AWO68994,GenBank,MG356441,set:MG356441,spike protein,Human coronavirus NL63,,731,2013-05-03
AWO68995,GenBank,MG356442,set:MG356442,spike protein,Human coronavirus NL63,,731,2013-05-04
AWO68996,GenBank,MG356443,set:MG356443,spike protein,Human coronavirus NL63,,732,2013-05-25
AWO68997,GenBank,MG356444,set:MG356444,spike protein,Human coronavirus NL63,,731,2013-05-26
AWO68998,GenBank,MG356445,set:MG356445,spike protein,Human coronavirus NL63,,731,2013-06-17
AWO68999,GenBank,MG356446,set:MG356446,spike protein,Human coronavirus NL63,,732,2013-06-18
AWO69000,GenBank,MG356447,set:MG356447,spike protein,Human coronavirus NL63,,731,2013-12-09
